pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,order_timestamp,distance_km,merchant_prep_time_min,active_driver_ratio,rain_level_mm_hr,total_delivery_time_min
40.769898656640834,-73.99205107543737,40.78363541930614,-73.98503240325036,2026-03-05 11:19:56,1.6378051730961385,21.418033987490226,1.020606092887654,0.0,30.244053427512064
40.72711915735675,-74.01974703595583,40.73909747744617,-74.03824228769523,2026-03-30 08:54:33,2.050025437757168,17.25846126997301,0.05,0.0,54.8646893201028
40.70946937045326,-73.9924670810688,40.698595509591016,-73.98427554328251,2026-03-22 12:08:13,1.3923977414278637,20.669916759489304,0.7375994312241234,0.0,35.41885995417406
40.81019770691225,-73.96115632531729,40.83020867342628,-73.96222609440937,2026-03-20 04:37:36,2.2269381197060034,22.999898911688607,1.769853381674746,0.0,36.55212677363
40.75099782948297,-73.98038958503157,40.76586177638147,-73.99546593811993,2026-03-16 08:43:59,2.0842756419782122,13.433198290111621,0.05,0.0,52.52078431099912
40.76126348716407,-73.93919817133639,40.75508425774738,-73.92931049265997,2026-03-14 10:48:26,1.0796652771802795,5.452944298569411,0.7317401491826098,0.0,25.881860420343422
40.70903381348253,-74.02504955272795,40.70059862117869,-74.02288312534087,2026-03-31 20:13:38,0.9555630207927267,25.469117509807663,1.4063056702397383,0.0,39.76719459734357
40.73984660464161,-73.96759165772556,40.7617912603549,-73.9523852489447,2026-03-28 07:31:23,2.7559106115055383,19.670271252147636,1.9387068399652498,0.0,39.30076717400148
40.76278229063984,-74.02879059806543,40.76742256742799,-73.99574153058863,2026-03-25 15:52:06,2.8307563635656674,17.595256785952117,1.3503863476102405,8.156615362850564,54.6026942506022
40.71861522479021,-73.98180382357893,40.739509168157575,-73.99183668515569,2026-03-09 12:18:26,2.472334924374193,22.319310143802433,0.17656847872358472,0.0,48.13917137267258
40.7720494306421,-73.95918833021052,40.724269949155044,-73.96741849108545,2026-03-25 21:38:39,5.357881987225816,19.801830308368924,1.4663070454934226,0.0,42.4297701285595
40.73787764585284,-73.99260758983885,40.73984734779323,-74.01952053823068,2026-03-04 22:43:58,2.2780094120640078,12.005032463090744,1.4853650626649395,0.0,31.175670006523834
40.74869071875723,-73.96581056885697,40.71714253701784,-73.95538996336502,2026-03-14 21:02:06,3.6162113995045817,27.09952247269265,1.120537765228762,0.0,54.9389503647322
40.737840268571965,-74.01869063171915,40.73732449842223,-74.03158566266836,2026-03-21 16:58:07,1.087959144895793,16.31791043468012,0.8178397415309105,1.7580289784095897,31.14541097627301
40.82372973645781,-74.04332914923688,40.83800614062473,-74.03641858957354,2026-03-21 14:47:28,1.6905883607239507,13.872768578347475,0.9353556543967905,0.0,24.86839551398727
40.75842759713417,-73.96560396321293,40.793210400049155,-73.9422944988016,2026-03-21 18:49:50,4.3372029383939825,27.838850648128176,1.4980762787538202,3.910741142530434,77.3937191411866
40.72188011748654,-73.92405964180735,40.703116782917796,-73.93774761049482,2026-03-03 04:54:58,2.3841163630189475,21.6813065732947,1.7860569173573875,0.0,39.37716431492342
40.78768907192361,-74.01996157290596,40.777174975817566,-74.02944722903997,2026-03-23 00:07:47,1.4158675343105147,12.185440600783767,0.6398750563750738,0.0,23.97814974077675
40.71617047225101,-73.94232320369626,40.7142598141095,-73.92203295038186,2026-03-07 02:57:34,1.7232384422276816,7.694783710294841,0.2407315715400934,0.0,29.08224142660446
40.76621022582516,-73.98358018069143,40.746719603795924,-73.96943172402439,2026-03-29 09:12:51,2.473295068853414,10.145881724159478,1.2968957525362403,9.498781084854908,59.17790786504972
40.69031154566421,-74.03184920325926,40.70988274023999,-74.01981953167297,2026-03-12 02:48:55,2.4009036067056604,12.05434011375744,1.1126985651481345,1.425708928486804,34.1540604048162
40.712413488288554,-74.02470268554733,40.711011597381244,-74.0325304228644,2026-03-30 03:18:11,0.6779328018213969,12.553277739678018,1.3164965769825048,0.0,25.527157040620168
40.765790143255416,-73.98454753293238,40.76822928372294,-74.01326892554779,2026-03-06 09:47:53,2.4339544102385493,16.359137829580114,1.6698146477225604,2.146924032752209,48.85807397562522
40.78474633029984,-73.99925618007735,40.79714979283532,-74.01349285764604,2026-03-07 17:22:21,1.8271980059979605,30.23815117968711,1.467950886852917,7.169570443825255,70.41707242577208
40.76489788984165,-74.03105195418654,40.76346365951414,-74.05124156448427,2026-03-13 17:42:16,1.7078197018720533,20.06419897009049,1.473879515499704,0.0,36.047655244721376
40.754852310116405,-74.04439137484289,40.738501527552884,-74.03276044856182,2026-03-23 00:46:26,2.0653324996142417,21.106776558453674,0.6033781132667533,0.0,41.90233089420903
40.74836137065437,-74.01473517647743,40.7471009658884,-74.00904474574502,2026-03-05 00:14:53,0.4994310900698804,14.852534746772507,1.6225760567395329,0.0,25.56680011258588
40.70715173033714,-73.97831668470842,40.69002810314687,-73.99028902320534,2026-03-19 03:57:51,2.1550239582233277,16.142224416305314,1.709550365017079,0.0,27.065648512141543
40.73370545270618,-73.98532402634112,40.735865070488515,-73.99388153690502,2026-03-29 16:06:15,0.7599649691168081,17.56606200754643,0.1016909753252312,0.0,36.06897164524108
40.7427776430164,-74.0026433285125,40.76271639743244,-73.99313033533433,2026-03-31 21:36:51,2.3574538942632786,30.326178862448675,0.8762614781732113,0.0,50.11855243150518
40.79589927791766,-73.9780339481998,40.772399712072215,-73.98442057086991,2026-03-07 16:21:19,2.667785096344369,19.863163736728147,0.6947094760874644,0.0,39.76843837390659
40.770926640134896,-73.94869906480481,40.74027922010605,-73.96032199897635,2026-03-09 01:10:12,3.545674006349954,18.525389100236143,1.7034773671080914,0.0,34.45842288845711
40.6971935945623,-73.97130557213481,40.698178593280694,-73.93173374955492,2026-03-18 10:58:04,3.337845343404175,11.790810679970525,0.07151518867902093,0.0,56.61319610741541
40.77024293892882,-73.98934580349864,40.75488694659394,-74.00033828739194,2026-03-30 14:54:14,1.9423430180384675,6.484319929304128,1.2821012892986132,0.0,19.293965237931662
40.745422120185424,-73.95261747976687,40.746057025673664,-73.93924468618049,2026-03-25 13:36:17,1.1287712297513752,20.973878860082305,1.067449634893381,0.0,29.971474782288304
40.73520772998929,-74.01869476057757,40.74161580040148,-74.0108432470398,2026-03-30 00:13:52,0.9722709055213338,18.66013160705213,1.8576413571894166,1.3708228034827168,31.474561623411837
40.78030867010943,-73.99297218388443,40.73743494553086,-74.02343730251454,2026-03-10 13:13:32,5.414026571911498,11.844650044427878,1.001074696404889,0.0,39.08522335710188
40.79498498328736,-73.99213807774602,40.808781971840524,-74.0057179554154,2026-03-24 11:27:31,1.9131578897214938,26.196972014966505,0.2461002977989287,0.0,42.27863578919574
40.79149480416906,-74.0283933640455,40.76810143410996,-74.0120109299106,2026-03-04 17:41:52,2.944332945292575,10.77842005370077,1.2948837034082392,0.0,37.747554554090726
40.7295273866872,-73.99979559567996,40.72908042767591,-74.00242525139839,2026-03-28 18:02:38,0.22708946658909016,20.044801450808897,1.074231051573158,0.0,29.773594018146714
40.748077566845204,-74.05772358883134,40.73488992013643,-74.08702238041188,2026-03-29 00:33:27,2.871093086284768,13.778196880844538,1.3697922728453902,0.0,32.30785739822001
40.770494220099124,-73.9181737683318,40.75945507980344,-73.91028400442268,2026-03-18 20:36:40,1.39580047496831,18.105758197768054,1.115225575193294,0.0,34.62639251094534
40.79304407944928,-74.01790948259527,40.82692323824164,-74.02955557549875,2026-03-13 01:38:30,3.892611012415664,12.432353601591121,1.672811600897701,11.02905376258615,65.79222472212307
40.742128901675414,-73.92958600540025,40.748514252091326,-73.92086816189068,2026-03-22 09:15:33,1.021518030621187,11.89348218913118,1.2457915527057644,6.376853096379386,37.29118718967124
40.75240193581676,-73.98376704229982,40.77049570387584,-73.93001154914971,2026-03-18 23:13:36,4.954353242295375,11.382780932128494,0.5888065139586252,0.0,50.026347435498785
40.72017827590979,-73.96532975537454,40.72319710299384,-73.95768097397507,2026-03-25 20:23:10,0.7267551483229091,28.268788140865517,1.6924668363664321,0.0,40.91700088144185
40.717032768157175,-74.00220799294229,40.729433039650274,-73.98996453261694,2026-03-10 11:59:14,1.722142121431675,19.281746623608367,0.3762284084035279,0.0,43.731409784500045
40.78733840378379,-73.97782246078134,40.795685971026664,-73.98290235136241,2026-03-04 19:16:49,1.0219845918995714,22.187092454734277,0.7341101794317006,0.0,38.314729681501646
40.80636840099998,-73.9623328626004,40.811457523893715,-73.98472461575416,2026-03-22 18:50:21,1.9676778555009145,19.98963100642285,0.7986100392418652,0.0,39.847547680570855
40.75637964574469,-73.96184066549621,40.77852276392798,-73.94136216709903,2026-03-28 14:36:09,3.006109384081808,16.896430625469794,0.20224426879665777,0.0,34.184197288317215
40.794023651426215,-73.9579829313474,40.7971537605031,-73.97009971706693,2026-03-08 20:45:09,1.0777347761188414,23.970922017724735,0.05,0.0,51.64300201070891
40.77155726087666,-73.99799164485137,40.81726023232102,-74.00257527887027,2026-03-11 14:42:10,5.096565885575766,15.656896311679906,0.4589274914300794,0.0,39.54017301994675
40.736320808588815,-74.0019125885372,40.75553144004506,-73.96604307782438,2026-03-14 13:58:27,3.700531590247879,15.997527480056267,1.7533800977910998,0.0,37.72158249649511
40.77154884619279,-74.04089617138438,40.748758032238,-74.04765032655834,2026-03-06 08:07:38,2.5972858034365567,18.04308268579994,0.8675131180805661,0.0,41.477000440641184
40.81273127982631,-73.96678733460881,40.80920028564665,-73.94248077197265,2026-03-14 08:35:31,2.0829814406071088,20.516938525014467,0.05,0.0,48.303020894823256
40.75764608863115,-73.94721674510369,40.765587640620964,-73.93946718274518,2026-03-27 02:50:25,1.098088399726223,12.251421075327542,1.492381323649196,5.085395982900921,33.32119631268228
40.81366252795349,-73.92854064120287,40.81455246466773,-73.9396024619906,2026-03-07 04:47:59,0.9361646306822081,16.688210260796108,0.9669482688746429,0.0,23.799512040423085
40.66720892135685,-73.97441895778968,40.6809463897363,-73.96759081152115,2026-03-19 23:18:12,1.632471118156257,12.564370968508067,0.40235217522300004,11.153570122616184,53.00008469252787
40.78766658765313,-74.0119267920518,40.803606921749804,-74.02625521903867,2026-03-27 06:17:50,2.143950435592904,5.0721944133074,1.1668569411587788,0.0,20.412388454812273
40.761946647388335,-74.04449836501513,40.734754907672354,-74.02640386283032,2026-03-07 23:40:08,3.3860685290890817,10.519205239006034,0.8308540644676137,0.0,26.185758011671382
40.74843474273369,-73.94864166434209,40.77405629362802,-73.9236997877753,2026-03-28 21:28:24,3.539716498896999,29.907637415056797,1.331913411409463,0.0,46.9453875293819
40.76211162717874,-74.04796967983722,40.75217527786902,-74.04698953725885,2026-03-17 06:22:25,1.1079516146966917,20.112546630538443,1.96260109327669,0.0,29.907912250802365
40.689335087988965,-73.99702114272104,40.67741699787167,-73.97017161418566,2026-03-16 22:24:32,2.623342753319562,5.0,1.4824102502575547,9.503691924104098,41.94523153742706
40.75121148392569,-73.99295073897802,40.73922903607158,-73.98974926403095,2026-03-30 03:18:48,1.3594101867012012,11.538266710693586,1.0737297845990044,0.0,32.679953882307
40.77139894000291,-73.98753092982479,40.78757046812272,-73.9692406678641,2026-03-16 19:18:37,2.367534262354981,24.963381651144353,0.9990006901345718,0.0,45.715051637632136
40.81062629156595,-73.98384690899874,40.805284937603,-73.92482297703985,2026-03-01 21:42:09,5.0030643490788735,23.218024275770276,1.5703459977946943,2.356496042011461,54.57902534948606
40.74076054236042,-73.98026483552714,40.72748950947366,-73.93076252061117,2026-03-31 07:19:57,4.42429125462425,12.190863276169098,0.5369449646148886,0.0,43.27742447015776
40.730602723898734,-74.06963771417276,40.72212354074986,-74.07328875742614,2026-03-22 10:56:18,0.9917702475562727,18.93652041522224,0.05,0.0,43.199497523466036
40.74133850347454,-73.98458704315455,40.70544467029622,-73.97871694276571,2026-03-11 19:17:57,4.021751160216045,32.52169813447466,1.068271963190725,0.0,61.84221278495331
40.79093907411957,-74.06313514509392,40.77409579884054,-74.08421426466872,2026-03-04 05:52:03,2.5802234810867732,20.658063101806803,1.5166272374983671,0.0,35.38988000083725
40.77040628883809,-73.95947236744182,40.74561461786503,-73.94349945526606,2026-03-11 17:09:27,3.067477311954469,12.264703785143514,0.63553311352361,0.0,45.40062044866813
40.74035839286815,-74.00452938045314,40.73497500625823,-73.99674504531376,2026-03-08 19:06:20,0.8879596047854997,16.45458465494482,0.3154227649812954,0.0,35.51213521679472
40.77686436015897,-74.06059628538281,40.79014822556444,-74.07607666243831,2026-03-23 14:23:05,1.969921541582795,18.015156057070058,1.3123613772970506,0.0,32.38185239698196
40.76229771422718,-74.0135971637085,40.77337523224585,-73.98986019387664,2026-03-03 17:00:11,2.3480328070425136,7.562257553829896,1.2855595175385814,0.0,34.39593030489688
40.79280257466865,-74.00505263687147,40.81793758461958,-74.0103648290636,2026-03-11 01:41:09,2.8304230924837768,18.671615002122774,1.598450876046749,0.0,37.98520630462059
40.734328141714286,-73.94342551338558,40.755007658060215,-73.95384367319089,2026-03-26 13:01:45,2.461261167225687,22.132858676897467,1.2138868650916859,0.0,40.54183590450842
40.747431824869075,-73.97821767903875,40.736859890570706,-73.9702277528274,2026-03-18 12:04:36,1.35462580490214,17.58659023461493,0.795272640782956,0.0,28.685882574812577
40.745176214640374,-73.97304442694774,40.74555764265545,-73.98234588101826,2026-03-31 03:00:16,0.7847317323658118,9.600406178398789,0.5163270441722648,7.510455758016206,37.752569796466474
40.70767697681537,-73.94375724280228,40.70702585493094,-73.94439083334152,2026-03-19 04:06:13,0.2,10.097523654167375,0.1807419343384239,0.0,30.843514841363124
40.769264209697255,-73.98846505007737,40.72624315604282,-73.95354003582273,2026-03-22 20:16:15,5.616039879099473,23.118018622541186,0.7376657657483014,0.0,72.18010949219128
40.76803693452629,-73.95870342136386,40.7436917437881,-73.9709971164782,2026-03-02 16:26:53,2.898350872378837,23.883764638938587,1.5633574645089299,0.0,46.4363320805935
40.759078970982486,-73.96116486101238,40.755733237439465,-73.94765667135896,2026-03-20 23:04:27,1.1970467130346312,15.706921073703299,1.5304708455210607,0.0,26.91769418038594
40.75068945033187,-74.03012643227493,40.747231521629054,-74.04179641551552,2026-03-26 03:15:42,1.0555845164889779,9.412143041584386,1.889794666148871,0.0,14.738850183505585
40.70936202402823,-73.93354557478295,40.719608525112335,-73.95300940492226,2026-03-06 15:26:35,1.9973080710265834,14.438140515738851,0.1343512088954788,4.652787483562014,51.66356799242185
40.74417741370321,-74.03481056230248,40.75345024629393,-74.03644154454692,2026-03-31 10:09:15,1.040205356863591,25.559382965866472,0.325699067983958,0.0,49.941959130340024
40.74690499192156,-73.95299216726828,40.71149114187956,-73.89930363161837,2026-03-24 14:42:24,5.9977601519290324,7.627637023201794,1.3563346711856412,0.0,36.05399043828
40.73082029557724,-74.0381975562917,40.74119223026639,-74.02256504174811,2026-03-11 01:13:51,1.7506909748670956,21.773150135107244,1.1293927822048373,0.0,36.51334436929668
40.753255000091684,-73.96405671241469,40.75682674422076,-73.9548156597167,2026-03-03 07:32:06,0.8738513283115168,13.334308896683558,1.4643959387018641,0.0,31.80142059909619
40.7730417799885,-73.91993297926474,40.7855092436214,-73.93042401959045,2026-03-28 09:13:01,1.6438321878324578,17.420135673359717,0.5816347252955034,0.0,42.941115100962165
40.824916506542365,-73.99255425297926,40.846253818295196,-74.00024591198806,2026-03-12 23:19:22,2.4592602158665042,19.66046945579209,0.7702188615364566,5.794072358838544,54.63913353730905
40.76501022344911,-73.99407244749986,40.762152563993354,-74.02374199203005,2026-03-13 17:28:04,2.518897041071784,11.27627616974214,1.1739464490759648,0.0,39.32589098033871
40.767914263675294,-73.96373460002391,40.79282602841489,-73.92783388034817,2026-03-02 08:23:00,4.100069273718221,20.869757482290844,0.6968516633761063,3.476765245872093,64.84100311508298
40.756294392948185,-73.99662887595869,40.73850638387032,-73.99125065853468,2026-03-03 17:52:15,2.029162352684549,17.46316702528069,0.30625796393793225,0.0,52.55209909385815
40.69174300746453,-73.921460245369,40.67282824505709,-73.91782126157534,2026-03-04 02:25:31,2.1254917495084493,21.89476089749105,0.6730562739946727,0.0,34.23792662025093
40.757972014359275,-73.97837327126895,40.76654745816199,-73.97429632060647,2026-03-20 19:16:45,1.0134848223712092,18.997086926993568,0.38527475328287053,0.0,43.960173334717254
40.76100805734793,-73.99630593278773,40.75363270644183,-73.95450294348447,2026-03-28 10:20:09,3.6152335801585207,24.598416615791226,0.05,0.0,75.77586469749056
40.84511347393698,-74.00400999347634,40.850346125229365,-73.99801998328762,2026-03-07 04:40:56,0.7696739294122512,6.770144591125177,1.4147247844512976,8.51269180636654,28.461909393488927
40.752167366232655,-74.01775319645606,40.792027008629546,-74.02160385329697,2026-03-15 00:49:05,4.444035752852002,18.509204789792975,1.4961088201622144,0.0,34.905499564466794
40.76945415698167,-74.00707142453652,40.777324058451754,-73.97108919374668,2026-03-13 17:52:47,3.1538202306415575,16.413749127091915,1.4862152447442292,0.0,44.617559271703314
40.75768508806031,-73.99737356877806,40.761928478837596,-73.99996667098506,2026-03-25 15:57:10,0.5199390229420604,9.675693875404555,0.44070047439846893,0.0,35.55300534190797
40.717996268683315,-74.00216736757245,40.700611861110275,-74.0359990496472,2026-03-23 09:16:12,3.445074665317405,21.5219363165453,1.7338801920740023,0.0,55.64912175055487
40.79889879850802,-74.0081361345948,40.76489920237553,-74.03867626367295,2026-03-30 07:00:50,4.572180015656263,9.506701425075999,0.7293954202772635,0.0,33.05709265722162
40.785217656144034,-73.91164055693767,40.78376672383857,-73.91547475311023,2026-03-05 11:12:30,0.36088636066474283,18.585985145418615,1.799519954700496,0.0,31.747975846010792
40.7865861181465,-74.02115332767714,40.807923523078664,-74.01532055351615,2026-03-04 07:02:09,2.422881195669283,13.04845317226431,0.6173429925071473,0.0,29.11136806329842
40.72707143908218,-73.97996785943239,40.72061267894097,-73.96352894855414,2026-03-17 17:53:54,1.560411257272205,26.4373134701367,0.05,6.064973552217272,74.82997596549873
40.80799780088276,-73.96436176465838,40.816027050866865,-73.98272780927776,2026-03-27 20:04:30,1.7849900911284566,22.731053932235724,0.6975486510213402,0.0,45.939032568845974
40.70983521280227,-73.96304622015457,40.73836515825664,-73.96755139379763,2026-03-11 22:15:35,3.1950216427010405,18.29972225355162,1.1075400600732226,0.0,32.544606758422496
40.77943999828301,-73.98715124765239,40.807470324547616,-74.00334424865629,2026-03-26 14:20:44,3.401888628113713,23.30005246514837,1.8117696345407401,0.0,45.5288716683666
40.835565946903344,-73.99352459001466,40.84414226465538,-73.97125030886468,2026-03-12 16:53:59,2.102503654043204,15.152873842271775,1.3730672845564376,0.0,30.663017985991004
40.724231228620425,-73.96929583780663,40.72763335819357,-73.94364744575296,2026-03-14 06:38:08,2.1941924527678536,17.642881217919065,1.6700146072894986,0.0,32.34412253144215
40.7390795794639,-73.97577174225077,40.708706918483834,-73.9366064998718,2026-03-17 09:09:12,4.722200437799002,8.505290303077032,1.517337463230786,0.0,46.97316092288272
40.76238779777807,-73.99416355921687,40.74978390489453,-73.98713285893142,2026-03-05 00:04:04,1.5214678760803282,15.28480342790653,1.026859118969771,0.0,38.60541561828457
40.74127835210593,-74.03976575001036,40.735663235945566,-74.00245983015775,2026-03-30 20:51:25,3.204513210331379,22.45753937862151,1.4486392255018923,0.0,53.17193774398989
40.70462677991268,-74.00147733028167,40.687580147683995,-74.01533538064365,2026-03-29 04:34:28,2.226627140071683,5.611919820376757,1.4750757713964895,0.0,15.826315117777918
40.76129970411821,-74.02522925572977,40.76626876937726,-74.0209104192351,2026-03-20 21:08:01,0.6615102159177867,20.030673196925147,0.30764430452823943,0.0,40.019105068567505
40.721719370019585,-74.00845058425233,40.759952333689306,-74.02966696714304,2026-03-29 19:50:50,4.611795637063817,27.51454215495472,0.22248404984783254,0.0,69.5310917826299
40.77547573507223,-73.98393718665191,40.80583096692546,-73.97247050515699,2026-03-20 08:01:24,3.5106750502524537,19.41818165501668,0.05,0.0,64.81000045415992
40.726720151801814,-73.97254423496013,40.731597749038436,-73.96684936285521,2026-03-02 01:30:07,0.7241791110575312,21.491627364935173,1.2087756423477123,0.0,33.73770766342077
40.81314770417561,-73.92278415370477,40.82873638561611,-73.97186108922538,2026-03-26 10:15:43,4.478730394789086,18.501514142510775,0.34202905582501986,0.0,62.31764383092013
40.731486134768225,-74.00390922326163,40.716914048461106,-73.98171708212394,2026-03-21 22:00:59,2.4744506202757224,15.319617345828846,1.8903642263820237,0.0,31.294801242134376
40.7476278469328,-73.95798810276537,40.776909633946175,-73.94088110227322,2026-03-17 14:45:15,3.560519831172365,5.967184992060092,1.7973912076642782,0.0,26.499368210570907
40.78737310260794,-73.97439139914468,40.75613377068903,-73.98550423240837,2026-03-28 22:47:01,3.5975019497195566,10.658085929329904,1.6107178593713212,0.0,34.277114907833194
40.71581974892481,-73.93974008152762,40.734076312146534,-73.9341157243713,2026-03-20 11:05:26,2.0846315604399885,15.515289315192703,1.7672533151911414,0.0,34.64876816051158
40.76686109771114,-73.96493199481415,40.77677289191514,-73.99480682963568,2026-03-04 12:44:32,2.74658395917794,12.271420097344675,1.7008814186989596,0.0,26.7211628711185
40.80464999639988,-74.02039684995502,40.789532808664795,-74.03580126006788,2026-03-09 06:10:58,2.1229835940254436,10.435999749369877,0.4331795728395881,0.0,31.57862849953468
40.70263808679035,-74.0454066110252,40.69846235165559,-74.0120250224207,2026-03-16 07:02:20,2.852116915679429,28.566348966691464,0.2732921911308502,0.0,54.65913038688574
40.76536218504863,-73.97420584051164,40.742677130985506,-73.99729277021568,2026-03-27 03:31:02,3.185049584383905,22.200517349124127,1.4267800090358234,0.0,47.86505767547314
40.76799589779869,-74.00359578492652,40.74616309684264,-74.00340485857522,2026-03-16 08:47:19,2.4277499630369253,25.937818782772386,0.4578869751813546,0.0,54.74503427273028
40.7862638005122,-74.01941098110828,40.754442720499725,-74.0473382011398,2026-03-19 00:27:00,4.248624634843325,12.383916008925798,1.2896079718790483,0.0,32.29208735504866
40.715606725119265,-74.02946521965866,40.730957003163276,-74.02270631525623,2026-03-06 14:13:19,1.7993994082724034,14.579591444458453,1.304845682249739,5.241400907475325,37.53169954332917
40.71268401854205,-73.97946585758446,40.736790917930584,-73.96821095547833,2026-03-28 14:56:38,2.843408772307807,13.041620041452237,1.7298827153070468,0.0,27.95580409880158
40.77716795479659,-73.93233023052403,40.73393179752032,-73.91784762619483,2026-03-20 14:56:49,4.959990892965714,5.4645800696271785,0.4072216027586675,0.0,28.01484533824373
40.769294463563156,-73.99940353209972,40.806060573886185,-73.99004385202727,2026-03-13 08:04:23,4.163453460135248,17.13864247394076,1.5973148199636986,0.0,49.715018899621846
40.767667249762106,-73.96444053911236,40.76742708502937,-73.93590382830774,2026-03-28 23:08:11,2.4033717354886486,12.685510302850373,0.7166810043452622,0.0,23.5263435521722
40.77102568733239,-73.98867932225762,40.776822751429926,-73.99975988766671,2026-03-26 08:39:45,1.134071874045509,12.454919730050653,1.3442373763325453,11.354902700713934,47.883407908998066
40.73509913474475,-74.03022837311862,40.70565087803305,-74.05139386307378,2026-03-09 06:23:14,3.728804662795834,11.136707964334306,0.4868637577915078,0.0,28.643107767028727
40.767028879400634,-73.95938160297713,40.79344539440393,-73.97112505740026,2026-03-04 21:20:18,3.0993413960249345,23.290167405031823,0.4041882041560546,0.0,48.59403169184546
40.76915753656545,-74.02341422154096,40.773162538428785,-74.05033883786821,2026-03-21 19:50:49,2.3106584602364815,22.57469798186103,0.9117822932443007,0.0,48.50247185225478
40.73389770036908,-73.98434306792923,40.7566742251645,-73.98276747408535,2026-03-13 04:17:09,2.536109841555984,10.296834736682863,1.8173466162291996,11.854438680446192,59.647693904966005
40.824202107890066,-73.9970532145252,40.84861927430302,-73.99984564747025,2026-03-15 09:48:29,2.7252093717636807,13.283324982771529,0.8908663498899052,0.0,35.807883433114434
40.77548415223191,-73.9538422897902,40.802181640686335,-73.94429154295027,2026-03-10 18:17:20,3.075589092231637,24.235032734720086,0.05,0.0,61.62138497834471
40.7172043775979,-74.02213528473648,40.704238762080855,-74.05446011418778,2026-03-07 06:46:51,3.082498000054559,14.32943787442154,1.7535432429427584,0.0,29.991374191962677
40.78187937630218,-73.97141955322694,40.77772013614432,-73.97167980072011,2026-03-04 14:15:07,0.463005229233308,10.83416821716513,1.0453319984687761,0.0,19.224765509244666
40.72478614154204,-74.01449290925721,40.712552100047446,-73.99020329195089,2026-03-28 12:14:36,2.4578512975687343,17.704765978980593,1.0601404849535605,0.0,34.16080619895255
40.78644796113098,-74.0029886824315,40.80434989038581,-73.99154409352262,2026-03-29 11:53:08,2.211481361761337,15.064462350009155,0.51042484339879,0.0,35.44582304581206
40.799450845265255,-74.1123320079639,40.80610862985253,-74.15024272547863,2026-03-25 04:43:04,3.2757150818257097,13.636603046633741,0.47733163535864287,0.0,36.613556054377916
